No,URL,Product ID,Category,Product name,Product code,SKU,Shade name,Shade code,Hex code,Price (₹),Stock,Quantity,Tagline,Short description,Description,Key benefits,Ingredients,How to Use,Caution,Shipping and Delivery,Product link
26,https://github.com/StaytunedLLP/itsme.fashion/issues/367,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL04,ITS-LIP-SML-04-2.5G,Flesh,4,#634b4b,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177022","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
27,https://github.com/StaytunedLLP/itsme.fashion/issues/368,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL05,ITS-LIP-SML-05-2.5G,Marlot,5,#522632,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177023","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
28,https://github.com/StaytunedLLP/itsme.fashion/issues/369,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL06,ITS-LIP-SML-06-2.5G,Bisque,6,#361f0d,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177024","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
29,https://github.com/StaytunedLLP/itsme.fashion/issues/370,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL07,ITS-LIP-SML-07-2.5G,Rosemist,7,#945353,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177025","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
30,https://github.com/StaytunedLLP/itsme.fashion/issues/371,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL08,ITS-LIP-SML-08-2.5G,Scarlet,8,#a83636,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177026","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
31,https://github.com/StaytunedLLP/itsme.fashion/issues/372,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL09,ITS-LIP-SML-09-2.5G,Baby Rose,9,#b04a78,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177027","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
32,https://github.com/StaytunedLLP/itsme.fashion/issues/373,oA6T55AFguCQqNRpeK3O,lips,Satin Matte Lipstick,SMBL10,ITS-LIP-SML-10-2.5G,Star Dust,10,#874d3a,"1,099",500,2.5 gm,Pouty Perfection,Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick.,"Experience the perfect harmony of rich pigmentation and velvety texture with It's Me Satin Matte Bullet Lipstick. Designed for beauty lovers who crave a bold matte finish without dryness, this lipstick glides effortlessly, delivering full-coverage color in just one swipe. The nourishing formula keeps lips soft, ensuring a smooth and comfortable wear all day. Available in stunning shades that suit every mood and occasion!","Highly Pigmented Formula – Rich, intense color payoff in a single stroke.
Velvet Matte Finish – A non-drying, creamy matte texture that feels ultra-light on lips.
Long-Lasting Wear – Smudge-resistant formula that stays put for hours.
Hydration-Infused Comfort – Packed with moisturizing ingredients to prevent flaking and dryness.
Versatile Shade Range – From everyday neutrals to show-stopping reds, find your perfect match!","castor oil, carnauba wax, ozokerite wax, caprylic caprylic triglycerides candelilla wax, cetyl alcohol, vitamin e fragrance, additive may contain ci 42090 ci 19140 / ci 77891/ ci 77499/ ci 77492 / ci15850 / c1175470/ ci 77681/ ci177028","Apply directly from the bullet for a bold look or dab with a brush for a soft, diffused effect.
For enhanced precision, outline lips with a liner before application.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
33,https://github.com/StaytunedLLP/itsme.fashion/issues/374,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD01,ITS-LIP-SOM-01-2G,Sugar Baby,1,#ba735f,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
34,https://github.com/StaytunedLLP/itsme.fashion/issues/375,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD02,ITS-LIP-SOM-02-2G,Rosso,2,#9e0e32,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
35,https://github.com/StaytunedLLP/itsme.fashion/issues/376,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD03,ITS-LIP-SOM-03-2G,Lily,3,#94416e,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
36,https://github.com/StaytunedLLP/itsme.fashion/issues/377,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD04,ITS-LIP-SOM-04-2G,Blossom,4,#b36a66,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
37,https://github.com/StaytunedLLP/itsme.fashion/issues/378,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD05,ITS-LIP-SOM-05-2G,Morado,5,#4f1529,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
38,https://github.com/StaytunedLLP/itsme.fashion/issues/379,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD06,ITS-LIP-SOM-06-2G,Vixen,6,#4f1138,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
39,https://github.com/StaytunedLLP/itsme.fashion/issues/380,k22NuLsdpgSdZXBq5utI,lips,Shine On All Day Long Matte Lipstick,SHALD07,ITS-LIP-SOM-07-2G,Yezi,7,#522711,1299,500,2.0 gms,"Shine On All Day Long
","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long!","Say hello to luminous, high-shine lips that stay hydrated and vibrant all day long! It's Me Shine On All Day Long Lipstick combines rich, Matte color with a feather-light formula that feels as good as it looks. Unlike traditional Matte lipsticks that fade quickly, our long-lasting, non-sticky formula ensures plush, kissable lips with intense hydration. Whether you love soft nudes, classic reds, or bold hues, there’s a perfect shade for every mood and occasion!","Deep Hydration – Infused with moisturizing ingredients to keep lips soft & nourished.
High-Pigment, One-Swipe Color – Rich, vibrant shades that apply smoothly & evenly.
Non-Sticky & Lightweight – Silky, comfortable wear without any tackiness.
Versatile Wear – Wear alone for a glossy, radiant look or layer over matte lipstick for added shine.","Castor oil, Octyldodecanol, Mica, Isopropyl Myristate, Caprylic Capric Triglyceride, Ethyl Hexyl Palmitate, Ceresin wax, Candelilla Wax, Carnauba Wax, Microcrystalline Wax, Ozokerite Wax, Hydrogenated Polyisobutane, Shea Butter, Argan Oil, Saffron Oil, Vitamin E, Silica, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate May Contain Lake & Oxide colors","Glide directly onto clean, dry lips for an instant glossy finish.
For extra intensity, apply a second coat.
Use over a matte lipstick for a hydrated, glossy effect.
Reapply as needed to maintain shine & hydration throughout the day.","Discontinue use if irritation occurs, FOR EXTERNAL USE ONLY",Experience the convenience of swift order fulfillment with our top-notch Shipping services.,
